testID,distanceTB1Away,distanceTB2Away
MODELFILE03_Test_063_27_05_2025_14_04_07,2.9857258854510005,2.248355978961768
MODELFILE03_Test_069_27_05_2025_14_56_30,1.9771222564158968,3.809905458118654
MODELFILE03_Test_076_27_05_2025_14_56_30,1.4465629123732804,2.120111075169087
MODELFILE03_Test_082_27_05_2025_14_56_30,0.8035483584218157,0.5526417144376712
MODELFILE03_Test_088_27_05_2025_14_56_30,2.9092038800732785,1.4319691618708643
MODELFILE03_Test_095_27_05_2025_14_56_30,2.671658928215875,3.2218529395716224
MODELFILE03_Test_103_27_05_2025_15_48_14,1.360507722943204,2.270464320482522
MODELFILE03_Test_105_27_05_2025_15_48_14,1.790466989144244,2.1094620562095794
MODELFILE03_Test_110_27_05_2025_15_48_14,2.6293932956204302,2.218183554448239
MODELFILE03_Test_124_27_05_2025_15_48_14,0.7407765351412945,0.0075917130206792
MODELFILE03_Test_125_27_05_2025_15_48_14,1.305725547376804,0.6924806042963642
MODELFILE03_Test_140_27_05_2025_16_37_52,2.894448534360876,3.438445592821477
MODELFILE03_Test_143_27_05_2025_16_37_52,2.5121122746978,3.230418861654476
MODELFILE03_Test_145_27_05_2025_16_37_52,1.0442570879296165,0.0419866456568035
MODELFILE03_Test_151_27_05_2025_16_37_52,1.0030646166726165,0.0336411703208431
MODELFILE03_Test_153_27_05_2025_16_37_52,0.631535890827649,1.7944873736593814
MODELFILE03_Test_164_27_05_2025_17_29_10,0.8873107780505357,1.270544717160326
MODELFILE03_Test_177_27_05_2025_17_29_10,0.7976296508753944,0.5658488414516363
MODELFILE03_Test_197_27_05_2025_18_17_20,3.0152528353782926,3.381352086801857
MODELFILE03_Test_198_27_05_2025_18_17_20,0.0496023471677364,1.0254052946742795
MODELFILE03_Test_210_27_05_2025_18_17_20,0.95884374831482,0.0221037980500634
MODELFILE03_Test_216_27_05_2025_18_17_20,0.0728166519638933,2.3929633084183743
MODELFILE03_Test_219_27_05_2025_18_17_20,2.7658104884425803,2.900328428501091
MODELFILE03_Test_235_27_05_2025_19_07_41,2.947932282167937,3.294271533160188
MODELFILE03_Test_244_27_05_2025_19_07_41,2.392320979501475,0.5410557575960286
MODELFILE03_Test_247_27_05_2025_19_07_41,1.4296631782515816,3.809881333420193
MODELFILE03_Test_253_27_05_2025_19_07_41,1.3366998862352972,1.311064229704336
MODELFILE03_Test_254_27_05_2025_19_07_41,0.0273499396984469,2.835201224042024
MODELFILE04_Test_008_27_05_2025_19_56_46,2.369313649609562,1.989138133413428
MODELFILE04_Test_022_27_05_2025_19_56_46,1.744937613298981,2.4830399157527445
MODELFILE04_Test_026_27_05_2025_19_56_46,2.853568393677753,0.8276040700272216
MODELFILE04_Test_036_27_05_2025_20_48_18,0.5070229491341511,0.0448632670144606
MODELFILE04_Test_037_27_05_2025_20_48_18,2.867600321531338,1.883818657817326
MODELFILE04_Test_048_27_05_2025_20_48_18,2.723053052173848,3.5608779134363817
MODELFILE04_Test_055_27_05_2025_20_48_18,1.015662628078014,0.9625526393566876
MODELFILE04_Test_058_27_05_2025_20_48_18,2.015195807006899,2.811040422615221
MODELFILE04_Test_068_27_05_2025_21_40_42,2.8764516704409258,0.5491165459427318
